,s1,s2,a,r,s_1,s_2
1782,-0.654802143573761,-0.026791458949446678,2.0,-0.1,-0.6796348094940186,-0.024832645431160927
1783,-0.6796348094940186,-0.024832645431160927,2.0,-0.1,-0.7023394703865051,-0.022704649716615677
1784,-0.7023394703865051,-0.022704649716615677,2.0,-0.1,-0.7227668762207031,-0.020427418872714043
1785,-0.7227668762207031,-0.020427418872714043,2.0,-0.1,-0.7407878041267395,-0.01802096702158451
1786,-0.7407878041267395,-0.01802096702158451,2.0,-0.1,-0.7562927007675171,-0.015504884533584118
1787,-0.7562927007675171,-0.015504884533584118,2.0,-0.1,-0.7691907286643982,-0.01289801113307476
1788,-0.7691907286643982,-0.01289801113307476,2.0,-0.1,-0.7794089913368225,-0.010218252427875996
1789,-0.7794089913368225,-0.010218252427875996,2.0,-0.1,-0.786891520023346,-0.007482531480491161
1790,-0.786891520023346,-0.007482531480491161,2.0,-0.1,-0.791598379611969,-0.004706862382590771
1791,-0.791598379611969,-0.004706862382590771,2.0,-0.1,-0.7935048937797546,-0.0019065216183662415
1792,-0.7935048937797546,-0.0019065216183662415,2.0,-0.1,-0.7926011681556702,0.0009037107229232788
1793,-0.7926011681556702,0.0009037107229232788,2.0,-0.1,-0.7888919115066528,0.0037092617712914944
1794,-0.7888919115066528,0.0037092617712914944,2.0,-0.1,-0.7823964357376099,0.0064954599365592
1795,-0.7823964357376099,0.0064954599365592,2.0,-0.1,-0.7731492519378662,0.00924723595380783
1796,-0.7731492519378662,0.00924723595380783,2.0,-0.1,-0.7612003684043884,0.011948864907026291
1797,-0.7612003684043884,0.011948864907026291,2.0,-0.1,-0.7466166019439697,0.014583759941160679
1798,-0.7466166019439697,0.014583759941160679,2.0,-0.1,-0.7294822335243225,0.017134370282292366
1799,-0.7294822335243225,0.017134370282292366,2.0,-0.1,-0.7099000811576843,0.019582172855734825
1800,-0.7099000811576843,0.019582172855734825,2.0,-0.1,-0.6879922151565552,0.02190781570971012
1801,-0.6879922151565552,0.02190781570971012,2.0,-0.1,-0.6639008522033691,0.024091389030218124
1802,-0.6639008522033691,0.024091389030218124,2.0,-0.1,-0.6377879977226257,0.026112860068678856
1803,-0.6377879977226257,0.026112860068678856,2.0,-0.1,-0.6098353862762451,0.02795262634754181
1804,-0.6098353862762451,0.02795262634754181,2.0,-0.1,-0.5802431702613831,0.029592210426926613
1805,-0.5802431702613831,0.029592210426926613,2.0,-0.1,-0.5492281317710876,0.031015001237392426
1806,-0.5492281317710876,0.031015001237392426,2.0,-0.1,-0.517021119594574,0.032207030802965164
1807,-0.517021119594574,0.032207030802965164,2.0,-0.1,-0.4838634133338928,0.033157702535390854
1808,-0.4838634133338928,0.033157702535390854,1.0,-0.1,-0.4510030150413513,0.032860394567251205
1809,-0.4510030150413513,0.032860394567251205,1.0,-0.1,-0.4186828136444092,0.03232022002339363
1810,-0.4186828136444092,0.03232022002339363,2.0,2.664499658479334e-05,-0.386136531829834,0.0325462780892849
1811,-0.386136531829834,0.0325462780892849,2.0,0.000999474295447706,-0.35359224677085876,0.03254428505897522
1812,-0.35359224677085876,0.03254428505897522,2.0,0.0048803006991323915,-0.3212684392929077,0.032323796302080154
1813,-0.3212684392929077,0.032323796302080154,2.0,0.013539761403486644,-0.28937065601348877,0.03189780190587044
1814,-0.28937065601348877,0.03189780190587044,2.0,0.02857936035120585,-0.25808852910995483,0.031282130628824234
1815,-0.25808852910995483,0.031282130628824234,2.0,0.051245914059891345,-0.22759371995925903,0.030494794249534607
1816,-0.22759371995925903,0.030494794249534607,2.0,0.08237697427911173,-0.1980384886264801,0.029555240646004677
1817,-0.1980384886264801,0.029555240646004677,2.0,0.12237780625063358,-0.16955485939979553,0.02848363108932972
1818,-0.16955485939979553,0.02848363108932972,2.0,0.1712269860974451,-0.14225471019744873,0.027300141751766205
1819,-0.14225471019744873,0.027300141751766205,2.0,0.22850612769953596,-0.11623034626245499,0.026024367660284042
1820,-0.11623034626245499,0.026024367660284042,2.0,0.29344787706565173,-0.09155552834272385,0.02467481605708599
1821,-0.09155552834272385,0.02467481605708599,2.0,0.36499547132051174,-0.06828700006008148,0.023268526419997215
1822,-0.06828700006008148,0.023268526419997215,2.0,0.4418682857671146,-0.046466197818517685,0.021820804104208946
1823,-0.046466197818517685,0.021820804104208946,2.0,0.5226280458282513,-0.026121145114302635,0.0203450545668602
1824,-0.026121145114302635,0.0203450545668602,2.0,0.6057417120777,-0.007268418092280626,0.018852725625038147
1825,-0.007268418092280626,0.018852725625038147,2.0,0.6896382491337117,0.010084901936352253,0.017353320494294167
1826,0.010084901936352253,0.017353320494294167,2.0,0.7727576976872876,0.025939365848898888,0.01585446484386921
1827,0.025939365848898888,0.01585446484386921,2.0,0.8535917157152006,0.04030139744281769,0.014362029731273651
1828,0.04030139744281769,0.014362029731273651,0.0,0.918447559593959,0.05118167772889137,0.010880280286073685
1829,0.05118167772889137,0.010880280286073685,2.0,0.9771188440987226,0.06059136986732483,0.009409692138433456
1830,0.06059136986732483,0.009409692138433456,2.0,1.0285994194786545,0.0685422495007515,0.007950881496071815
1831,0.0685422495007515,0.007950881496071815,2.0,1.0720288001457485,0.07504580169916153,0.006503548007458448
1832,0.07504580169916153,0.006503548007458448,2.0,1.1066973322456881,0.08011243492364883,0.00506663927808404
1833,0.08011243492364883,0.00506663927808404,2.0,1.132049580279511,0.08375093340873718,0.0036384952254593372
1834,0.08375093340873718,0.0036384952254593372,2.0,1.1476852650791827,0.08596792072057724,0.002216990804299712
1835,0.08596792072057724,0.002216990804299712,2.0,1.1533602694857257,0.08676759898662567,0.0007996739586815238
1836,0.08676759898662567,0.0007996739586815238,2.0,1.148986321303585,0.08615148812532425,-0.00061610626289621
1837,0.08615148812532425,-0.00061610626289621,2.0,1.1346314502191748,0.08411841839551926,-0.002033071592450142
1838,0.08411841839551926,-0.002033071592450142,2.0,1.1105195960842411,0.08066453039646149,-0.003453889163210988
1839,0.08066453039646149,-0.003453889163210988,2.0,1.0770307073111254,0.07578348368406296,-0.00488104484975338
1840,0.07578348368406296,-0.00488104484975338,2.0,1.0347003396347687,0.06946677714586258,-0.006316712126135826
1841,0.06946677714586258,-0.006316712126135826,2.0,0.9842181029907616,0.061704155057668686,-0.007762619759887457
1842,0.061704155057668686,-0.007762619759887457,2.0,0.9264252511003186,0.05248424410820007,-0.009219909086823463
1843,0.05248424410820007,-0.009219909086823463,2.0,0.8623094780436896,0.041795261204242706,-0.010688983835279942
1844,0.041795261204242706,-0.010688983835279942,2.0,0.7929966932670647,0.02962590381503105,-0.012169357389211655
1845,0.02962590381503105,-0.012169357389211655,2.0,0.7197386039386791,0.01596641354262829,-0.013659490272402763
1846,0.01596641354262829,-0.013659490272402763,2.0,0.6438948761721641,0.0008097920217551291,-0.015156622044742107
1847,0.0008097920217551291,-0.015156622044742107,2.0,0.5669089189717026,-0.015846822410821915,-0.01665661484003067
1848,-0.015846822410821915,-0.01665661484003067,2.0,0.49027649737569434,-0.034000612795352936,-0.01815379038453102
1849,-0.034000612795352936,-0.01815379038453102,2.0,0.4155065687490169,-0.05364140868186951,-0.01964079588651657
1850,-0.05364140868186951,-0.01964079588651657,2.0,0.34407435839348155,-0.0747499018907547,-0.021108495071530342
1851,-0.0747499018907547,-0.021108495071530342,2.0,0.27736733605247665,-0.09729580581188202,-0.02254589833319187
1852,-0.09729580581188202,-0.02254589833319187,2.0,0.21662583680609804,-0.12123595923185349,-0.023940155282616615
1853,-0.12123595923185349,-0.023940155282616615,2.0,0.1628805755183091,-0.14651256799697876,-0.025276614353060722
1854,-0.14651256799697876,-0.025276614353060722,0.0,0.1138279687264017,-0.17505155503749847,-0.028538987040519714
1855,-0.17505155503749847,-0.028538987040519714,2.0,0.07443010936406363,-0.20475366711616516,-0.02970210276544094
1856,-0.20475366711616516,-0.02970210276544094,2.0,0.04451512100793628,-0.23549875617027283,-0.03074510209262371
1857,-0.23549875617027283,-0.03074510209262371,1.0,0.02292372274572492,-0.26814547181129456,-0.03264670446515083
1858,-0.26814547181129456,-0.03264670446515083,2.0,0.009549164912481011,-0.30152595043182373,-0.03338049724698067
1859,-0.30152595043182373,-0.03338049724698067,2.0,0.002689417275456018,-0.33545151352882385,-0.03392554074525833
1860,-0.33545151352882385,-0.03392554074525833,2.0,0.0002777845928242634,-0.3697144091129303,-0.03426290303468704
1861,-0.3697144091129303,-0.03426290303468704,2.0,-0.1,-0.40409088134765625,-0.03437647223472595
1862,-0.40409088134765625,-0.03437647223472595,2.0,-0.1,-0.4383445978164673,-0.03425370529294014
1863,-0.4383445978164673,-0.03425370529294014,2.0,-0.1,-0.4722307324409485,-0.03388616070151329
1864,-0.4722307324409485,-0.03388616070151329,2.0,-0.1,-0.5055006742477417,-0.03326990082859993
1865,-0.5055006742477417,-0.03326990082859993,2.0,-0.1,-0.5379062294960022,-0.03240557014942169
1866,-0.5379062294960022,-0.03240557014942169,2.0,-0.1,-0.5692045092582703,-0.03129829466342926
1867,-0.5692045092582703,-0.03129829466342926,2.0,-0.1,-0.5991618037223816,-0.029957318678498268
1868,-0.5991618037223816,-0.029957318678498268,2.0,-0.1,-0.6275572776794434,-0.028395436704158783
1869,-0.6275572776794434,-0.028395436704158783,2.0,-0.1,-0.6541855931282043,-0.02662832662463188
1870,-0.6541855931282043,-0.02662832662463188,2.0,-0.1,-0.6788593530654907,-0.024673786014318466
1871,-0.6788593530654907,-0.024673786014318466,2.0,-0.1,-0.7014103531837463,-0.022550983354449272
1872,-0.7014103531837463,-0.022550983354449272,2.0,-0.1,-0.7216901183128357,-0.020279748365283012
1873,-0.7216901183128357,-0.020279748365283012,2.0,-0.1,-0.7395700812339783,-0.01787997968494892
1874,-0.7395700812339783,-0.01787997968494892,2.0,-0.1,-0.7549412846565247,-0.015371168963611126
1875,-0.7549412846565247,-0.015371168963611126,2.0,-0.1,-0.7677133083343506,-0.012772073037922382
1876,-0.7677133083343506,-0.012772073037922382,2.0,-0.1,-0.7778138518333435,-0.010100537911057472
1877,-0.7778138518333435,-0.010100537911057472,2.0,-0.1,-0.785187304019928,-0.007373446598649025
1878,-0.785187304019928,-0.007373446598649025,2.0,-0.1,-0.7897940874099731,-0.00460679829120636
1879,-0.7897940874099731,-0.00460679829120636,2.0,-0.1,-0.7916100025177002,-0.001815872616134584
1880,-0.7916100025177002,-0.001815872616134584,2.0,-0.1,-0.7906254529953003,0.0009845286840572953
1881,-0.7906254529953003,0.0009845286840572953,1.0,-0.1,-0.7878456711769104,0.002779799047857523
1882,-0.7878456711769104,0.002779799047857523,2.0,-0.1,-0.7822851538658142,0.005560498218983412
1883,-0.7822851538658142,0.005560498218983412,2.0,-0.1,-0.7739734649658203,0.008311678655445576
1884,-0.7739734649658203,0.008311678655445576,2.0,-0.1,-0.7629556655883789,0.011017831042408943
1885,-0.7629556655883789,0.011017831042408943,2.0,-0.1,-0.7492929697036743,0.013662663288414478
1886,-0.7492929697036743,0.013662663288414478,2.0,-0.1,-0.7330639958381653,0.016228968277573586
1887,-0.7330639958381653,0.016228968277573586,2.0,-0.1,-0.7143654227256775,0.018698588013648987
1888,-0.7143654227256775,0.018698588013648987,2.0,-0.1,-0.69331294298172,0.02105250395834446
1889,-0.69331294298172,0.02105250395834446,1.0,-0.1,-0.6710418462753296,0.02227107621729374
1890,-0.6710418462753296,0.02227107621729374,2.0,-0.1,-0.6467006802558899,0.024341190233826637
1891,-0.6467006802558899,0.024341190233826637,2.0,-0.1,-0.6204570531845093,0.026243610307574272
1892,-0.6204570531845093,0.026243610307574272,2.0,-0.1,-0.5924971699714661,0.02795986831188202
1893,-0.5924971699714661,0.02795986831188202,2.0,-0.1,-0.5630242228507996,0.02947293408215046
1894,-0.5630242228507996,0.02947293408215046,2.0,-0.1,-0.5322563052177429,0.030767936259508133
1895,-0.5322563052177429,0.030767936259508133,2.0,-0.1,-0.5004234313964844,0.03183286264538765
1896,-0.5004234313964844,0.03183286264538765,2.0,-0.1,-0.4677642583847046,0.03265918791294098
1897,-0.4677642583847046,0.03265918791294098,2.0,-0.1,-0.43452188372612,0.03324238210916519
1898,-0.43452188372612,0.03324238210916519,2.0,-0.1,-0.4009396433830261,0.03358222916722298
1899,-0.4009396433830261,0.03358222916722298,2.0,0.00035104672876077334,-0.367256760597229,0.03368290513753891
1900,-0.367256760597229,0.03368290513753891,2.0,0.0029138314294787043,-0.333703875541687,0.0335528627038002
1901,-0.333703875541687,0.0335528627038002,2.0,0.009850915301012272,-0.30049943923950195,0.033204447478055954
1902,-0.30049943923950195,0.033204447478055954,2.0,0.02308023213190901,-0.26784607768058777,0.032653357833623886
1903,-0.26784607768058777,0.032653357833623886,2.0,0.04416745335476529,-0.23592813313007355,0.03191794827580452
1904,-0.23592813313007355,0.03191794827580452,2.0,0.07425181065936418,-0.20490969717502594,0.031018435955047607
1905,-0.20490969717502594,0.031018435955047607,2.0,0.11400715128986291,-0.17493358254432678,0.02997611090540886
1906,-0.17493358254432678,0.02997611090540886,2.0,0.16363648114715124,-0.1461210399866104,0.028812551870942116
1907,-0.1461210399866104,0.028812551870942116,2.0,0.2228955742912213,-0.11857210099697113,0.027548933401703835
1908,-0.11857210099697113,0.027548933401703835,2.0,0.2911388819505175,-0.09236665815114975,0.026205439120531082
1909,-0.09236665815114975,0.026205439120531082,2.0,0.3673811676004134,-0.06756585091352463,0.024800807237625122
1910,-0.06756585091352463,0.024800807237625122,1.0,0.44658067351044267,-0.045213863253593445,0.022351989522576332
1911,-0.045213863253593445,0.022351989522576332,2.0,0.5301376494044893,-0.02433890849351883,0.020874952897429466
1912,-0.02433890849351883,0.020874952897429466,0.0,0.6071824643713971,-0.006957294885069132,0.017381614074110985
1913,-0.006957294885069132,0.017381614074110985,2.0,0.683802295675121,0.00892486423254013,0.015882158651947975
1914,0.00892486423254013,0.015882158651947975,2.0,0.7585237453455276,0.0233079195022583,0.01438305526971817
1915,0.0233079195022583,0.01438305526971817,2.0,0.8299430198617426,0.03619708493351936,0.012889164499938488
1916,0.03619708493351936,0.012889164499938488,2.0,0.8967534722545409,0.04760097339749336,0.011403890326619148
1917,0.04760097339749336,0.011403890326619148,2.0,0.957766428563591,0.05753031000494957,0.009929337538778782
1918,0.05753031000494957,0.009929337538778782,2.0,1.011926037872398,0.06599678844213486,0.008466479368507862
1919,0.06599678844213486,0.008466479368507862,2.0,1.0583194767971473,0.07301211357116699,0.007015320006757975
1920,0.07301211357116699,0.007015320006757975,2.0,1.0961831624643767,0.07858715951442719,0.005575051996856928
1921,0.07858715951442719,0.005575051996856928,2.0,1.1249068879364523,0.08273137360811234,0.004144209902733564
1922,0.08273137360811234,0.004144209902733564,2.0,1.1440352286586455,0.08545219153165817,0.0027208158280700445
1923,0.08545219153165817,0.0027208158280700445,2.0,1.1532685967361391,0.0867547020316124,0.0013025153893977404
1924,0.0867547020316124,0.0013025153893977404,2.0,1.1524635575387543,0.08664141595363617,-0.00011328978143865243
1925,0.08664141595363617,-0.00011328978143865243,2.0,1.1416325109782826,0.08511210232973099,-0.0015293133910745382
1926,0.08511210232973099,-0.0015293133910745382,2.0,1.1209439908389744,0.08216384053230286,-0.0029482594691216946
1927,0.08216384053230286,-0.0029482594691216946,2.0,1.0907225578962727,0.07779114693403244,-0.0043726954609155655
1928,0.07779114693403244,-0.0043726954609155655,2.0,1.0514483889762178,0.07198622077703476,-0.005804925225675106
1929,0.07198622077703476,-0.005804925225675106,2.0,1.0037565483531874,0.06473936885595322,-0.007246853783726692
1930,0.06473936885595322,-0.007246853783726692,2.0,0.9484346845997488,0.056039515882730484,-0.008699851110577583
1931,0.056039515882730484,-0.008699851110577583,2.0,0.8864191109392777,0.04587491229176521,-0.010164604522287846
1932,0.04587491229176521,-0.010164604522287846,1.0,0.813143961681956,0.033233948051929474,-0.012640966102480888
1933,0.033233948051929474,-0.012640966102480888,2.0,0.7361558287807632,0.019105395302176476,-0.014128550887107849
1934,0.019105395302176476,-0.014128550887107849,2.0,0.6568543888882639,0.00348095060326159,-0.01562444493174553
1935,0.00348095060326159,-0.01562444493174553,2.0,0.5767201807329339,-0.013643357902765274,-0.01712430827319622
1936,-0.013643357902765274,-0.01712430827319622,2.0,0.497282146712399,-0.03226557374000549,-0.01862221583724022
1937,-0.03226557374000549,-0.01862221583724022,2.0,0.4200770376833993,-0.05237608402967453,-0.020110512152314186
1938,-0.05237608402967453,-0.020110512152314186,2.0,0.3466007117384181,-0.07395579665899277,-0.021579714491963387
1939,-0.07395579665899277,-0.021579714491963387,2.0,0.2782522499859726,-0.09697423130273819,-0.023018434643745422
1940,-0.09697423130273819,-0.023018434643745422,2.0,0.21627247493230303,-0.12138761579990387,-0.02441338449716568
1941,-0.12138761579990387,-0.02441338449716568,2.0,0.16167971888896057,-0.14713706076145172,-0.025749439373612404
1942,-0.14713706076145172,-0.025749439373612404,2.0,0.11520685147224377,-0.1741468757390976,-0.027009813115000725
1943,-0.1741468757390976,-0.027009813115000725,2.0,0.0772444201315531,-0.20232319831848145,-0.02817632257938385
1944,-0.20232319831848145,-0.02817632257938385,1.0,0.04694965663922793,-0.23255296051502228,-0.030229773372411728
